COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
35295024;COLEGIO POETA MANUEL BANDEIRA;3518800;Guarulhos;35;SP;79,0;3,0;3,0;;;;82,0;;;;;
35442501;SILVIA REGINA PIRILLO COLEGIO;3518800;Guarulhos;35;SP;13,0;;;;;;13,0;;;;;
35110486;EPG - EPG ALFREDO VOLPI;3518800;Guarulhos;35;SP;195,0;;193,0;;;;177,0;18,0;18,0;;;
35046425;HELIO POLESEL PROFESSOR;3518800;Guarulhos;35;SP;637,0;5,0;6,0;;;;641,0;1,0;1,0;;4,8;
35250348;GUARULHOS COLEGIO;3518800;Guarulhos;35;SP;527,0;46,0;46,0;;;;573,0;;;;;
35191218;PARQUE JUREMA IV;3518800;Guarulhos;35;SP;936,0;11,0;14,0;;;;947,0;;;;5,6;6,5
35906268;ANNA MARIA HOEPPNER GOMES PROFESSORA;3518800;Guarulhos;35;SP;782,0;7,0;8,0;;;;358,0;431,0;431,0;;5,2;
35005800;JOAQUIM GARCIA SALVADOR PROFESSOR;3518800;Guarulhos;35;SP;401,0;2,0;2,0;;;;400,0;3,0;3,0;;;6,6
35004258;COLEGIO SANTA CLARA UNIDADE II;3518800;Guarulhos;35;SP;36,0;1,0;1,0;;;;37,0;;;;;
35038374;ALBERTO BACAN PROFESSOR;3518800;Guarulhos;35;SP;554,0;4,0;5,0;;;;519,0;39,0;39,0;;;
35233018;EPG - EPG HERBERT DE SOUZA BETINHO;3518800;Guarulhos;35;SP;893,0;;883,0;;;;866,0;27,0;27,0;;;6,4
35224431;EPG - EPG MANOEL REZENDE DA SILVA;3518800;Guarulhos;35;SP;579,0;;571,0;;;;427,0;152,0;152,0;;;6,2
35048069;MARIA APPARECIDA RANSANI MAGALHAES PROFESSORA;3518800;Guarulhos;35;SP;719,0;16,0;17,0;;;;424,0;311,0;311,0;;;6,1
35567760;BALUARTE COLEGIO;3518800;Guarulhos;35;SP;85,0;12,0;12,0;;;;97,0;;;;;
35005964;DULCE BREVES NEVES PROFESSORA;3518800;Guarulhos;35;SP;353,0;4,0;4,0;;;;355,0;2,0;2,0;;;6,7
35805865;NOVA GERACAO COLEGIO;3518800;Guarulhos;35;SP;26,0;1,0;1,0;;;;27,0;;;;;
35900114;IZABEL FERREIRA DOS SANTOS PROFESSORA DONA BELINHA;3518800;Guarulhos;35;SP;384,0;8,0;9,0;;;;392,0;;;;;6,5
35006336;JOAO DE ALMEIDA BARBOSA;3518800;Guarulhos;35;SP;771,0;28,0;29,0;;;;689,0;110,0;110,0;;;6,1
35925123;INOCOOP II;3518800;Guarulhos;35;SP;522,0;5,0;8,0;;;;117,0;410,0;410,0;;4,5;
35122415;VITORELI COLEGIO;3518800;Guarulhos;35;SP;324,0;9,0;9,0;;;;333,0;;;;;
35108200;ADVENTISTA DE VILA GALVAO COLEGIO;3518800;Guarulhos;35;SP;414,0;11,0;11,0;;;;425,0;;;;;
35085625;EPG - EPG DALVA MARINA RONCHI MINGOSSI PROFESSORA;3518800;Guarulhos;35;SP;383,0;;382,0;;;;382,0;1,0;1,0;;;6,3
35006050;COLEGIO MUNDO GUTS;3518800;Guarulhos;35;SP;18,0;1,0;1,0;;;;19,0;;;;;
35447407;COLEGIO ALEXANDRE FAUZI;3518800;Guarulhos;35;SP;20,0;2,0;2,0;;;;22,0;;;;;
35580797;COLEGIO VILLA MAXI;3518800;Guarulhos;35;SP;64,0;2,0;2,0;;;;66,0;;;;;
35005915;JOSE ALVES DE CERQUEIRA CESAR;3518800;Guarulhos;35;SP;688,0;3,0;6,0;;;;691,0;;;;5,6;
35925044;PONTE ALTA V;3518800;Guarulhos;35;SP;527,0;4,0;6,0;;;;531,0;;;;4,6;
35083938;EPG - EPG DA EMILIA;3518800;Guarulhos;35;SP;362,0;;352,0;;;;360,0;2,0;2,0;;;6,6
35006208;ALICE CHUERY PROFESSORA;3518800;Guarulhos;35;SP;603,0;3,0;3,0;;;;606,0;;;;5,5;
35212738;EPG - EPG PAULO FREIRE;3518800;Guarulhos;35;SP;399,0;;395,0;;;;393,0;6,0;6,0;;;
35812006;CULTURA BRASILEIRA INSTITUTO EDUCACIONAL;3518800;Guarulhos;35;SP;46,0;2,0;2,0;;;;48,0;;;;;
35006127;ESCOLA DE ENSINO FUNDAMENTAL SEMEAR;3518800;Guarulhos;35;SP;25,0;;;;;;25,0;;;;;
35281554;EPG - EPG CASTRO ALVES;3518800;Guarulhos;35;SP;1308,0;1,0;1294,0;;;;956,0;353,0;353,0;;;5,9
35809724;AUGUSTO FREITAS CENTRO EDUCACIONAL;3518800;Guarulhos;35;SP;417,0;1,0;1,0;;;;418,0;;;;;
35352585;BOM PASTOR II;3518800;Guarulhos;35;SP;458,0;5,0;5,0;;;;463,0;;;;4,4;
35440838;MIRA IRA COLEGIO;3518800;Guarulhos;35;SP;57,0;4,0;4,0;;;;61,0;;;;;
35368040;NOVA VIDA COLEGIO CRISTAO;3518800;Guarulhos;35;SP;118,0;16,0;16,0;;;;134,0;;;;;
35118953;CONV - ALLAN KARDEC ALICE PEREIRA INSTITUICAO;3518800;Guarulhos;35;SP;176,0;;174,0;;;;175,0;1,0;1,0;;;
35006002;AMARO JOSE DOS SANTOS PASTOR;3518800;Guarulhos;35;SP;435,0;3,0;3,0;;;;438,0;;;;;6,8
35050167;EPG - EPG GABRIEL JOSE ANTONIO CAPITAO;3518800;Guarulhos;35;SP;300,0;;299,0;;;;295,0;5,0;5,0;;;6,1
35192831;EPG - EPG JOSE JORGE PEREIRA;3518800;Guarulhos;35;SP;173,0;;172,0;;;;129,0;44,0;44,0;;;6,5
35111727;EPG - EPG BENEDITO VICENTE DE OLIVEIRA;3518800;Guarulhos;35;SP;397,0;;394,0;;;;346,0;51,0;51,0;;;
35442471;PAPIRO COLEGIO;3518800;Guarulhos;35;SP;215,0;8,0;8,0;;;;223,0;;;;;
35119581;SERRANO GUARDIA COLEGIO;3518800;Guarulhos;35;SP;1077,0;17,0;17,0;;;;1094,0;;;;;
35467741;NOVA PRANA COLEGIO INCLUSIVO;3518800;Guarulhos;35;SP;148,0;2,0;2,0;;;;18,0;132,0;132,0;;;
35037503;FLAVIO XAVIER ARANTES PROFESSOR;3518800;Guarulhos;35;SP;716,0;3,0;4,0;;;;719,0;;;;;
35006452;AUGUST JOHANNES FERDINANDUS STAUDER PADRE;3518800;Guarulhos;35;SP;299,0;11,0;11,0;;;;309,0;1,0;1,0;;5,1;
35133942;GUARULHOS COLEGIO INTEGRADO;3518800;Guarulhos;35;SP;261,0;10,0;10,0;;;;271,0;;;;;
35050106;EPG - EPG ASSIS FERREIRA;3518800;Guarulhos;35;SP;459,0;;456,0;;;;446,0;13,0;13,0;;;7,1
35123560;EL SHADAI COLEGIO;3518800;Guarulhos;35;SP;249,0;2,0;2,0;;;;251,0;;;;;
35271706;EPG - EPG PIXINGUINHA;3518800;Guarulhos;35;SP;655,0;;651,0;;;;619,0;36,0;36,0;;;5,9
35424237;MORIAH CENTRO EDUCACIONAL;3518800;Guarulhos;35;SP;71,0;3,0;3,0;;;;74,0;;;;;
35005988;MARIA LEONI;3518800;Guarulhos;35;SP;449,0;7,0;7,0;;;;454,0;2,0;2,0;;;
35802554;BETEL DO SOL NASCENTE COLEGIO;3518800;Guarulhos;35;SP;140,0;1,0;1,0;;;;141,0;;;;;
35293581;AUGUSTO PIOVESAN COLEGIO;3518800;Guarulhos;35;SP;128,0;1,0;1,0;;;;129,0;;;;;
35581948;COLEGIO PATER DOMINUS;3518800;Guarulhos;35;SP;166,0;3,0;3,0;;;;169,0;;;;;
35050097;EPG - EPG AMADOR BUENO;3518800;Guarulhos;35;SP;304,0;;302,0;;;;233,0;71,0;71,0;;;6,1
35006270;ZILDA ROMEIRO PINTO MOREIRA DA SILVA PROF;3518800;Guarulhos;35;SP;1416,0;17,0;20,0;;;;1424,0;9,0;9,0;;4,9;6,9
35207998;EPG - EPG IZOLINA ALVES DAVID;3518800;Guarulhos;35;SP;284,0;;282,0;;;;274,0;10,0;10,0;;;7,5
35206209;EPG - EPG DORIVAL CAYMMI;3518800;Guarulhos;35;SP;681,0;;677,0;;;;661,0;20,0;20,0;;;6,3
35422459;ALMANAC COLEGIO;3518800;Guarulhos;35;SP;229,0;2,0;2,0;;;;231,0;;;;;
35036687;HILDA PRATES GALLO PROFESSORA;3518800;Guarulhos;35;SP;149,0;;;;;;149,0;;;;;
35566019;ESCOLA CAMINHO DO SOL ESCOLA;3518800;Guarulhos;35;SP;5,0;;;;;;5,0;;;;;
35271697;EPG - EPG CELSO FURTADO;3518800;Guarulhos;35;SP;1351,0;;1325,0;;;;978,0;373,0;373,0;;;6,3
35087385;EPG - EPG ANTONIO GONCALVES DIAS;3518800;Guarulhos;35;SP;779,0;;766,0;;;;711,0;68,0;68,0;;;5,9
35133115;T PARTHENON COLEGIO UNIDADE I;3518800;Guarulhos;35;SP;635,0;9,0;10,0;;;;644,0;;;;;
35287866;EPG - EPG ELIS REGINA;3518800;Guarulhos;35;SP;620,0;;613,0;;;;405,0;215,0;215,0;;;6,4
35189790;COLEGIO GOMES ROMAO;3518800;Guarulhos;35;SP;85,0;3,0;3,0;;;;88,0;;;;;
35108194;COLEGIO VICENTINO VIRGO POTENS;3518800;Guarulhos;35;SP;117,0;4,0;4,0;;;;121,0;;;;;
35006105;CARLOS MACHADO BITENCOURT MARECHAL;3518800;Guarulhos;35;SP;606,0;4,0;6,0;;;;608,0;2,0;2,0;;5,2;6,8
35276492;EPG - EPG VIRGILINA SERRA DE ZOPPI;3518800;Guarulhos;35;SP;889,0;1,0;876,0;;;;776,0;114,0;114,0;;;5,6
35581159;COLEGIO ALVORADA;3518800;Guarulhos;35;SP;63,0;1,0;1,0;;;;64,0;;;;;
35566068;EPG - EPG HAMILTON FELIX DE SOUZA;3518800;Guarulhos;35;SP;644,0;1,0;633,0;;;;550,0;95,0;95,0;;;6,0
35200177;EPG - EPG MONICA APARECIDA MOREDO;3518800;Guarulhos;35;SP;135,0;;130,0;;;;107,0;28,0;28,0;;;7,1
35921476;CIDADE SOIMCO II;3518800;Guarulhos;35;SP;470,0;2,0;2,0;;;;468,0;4,0;4,0;;4,4;
35923199;LINDAMIL BARBOSA DE OLIVEIRA PROFESSORA;3518800;Guarulhos;35;SP;683,0;5,0;5,0;;;;679,0;9,0;9,0;;4,5;
35400348;CONV - APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE GUARULHOS UNID I;3518800;Guarulhos;35;SP;293,0;;289,0;;;;293,0;;;;;
35050209;EPG - EPG SIQUEIRA BUENO;3518800;Guarulhos;35;SP;427,0;;418,0;;;;419,0;8,0;8,0;;;6,3
35108261;NOSSA SENHORA DAS DORES COLEGIO;3518800;Guarulhos;35;SP;142,0;6,0;6,0;;;;148,0;;;;;
35006130;JOSE SYLVIO CIMINO PROFESSOR;3518800;Guarulhos;35;SP;578,0;7,0;7,0;;;;584,0;1,0;1,0;;;6,2
35050118;EPG - EPG CERQUEIRA CESAR;3518800;Guarulhos;35;SP;413,0;;402,0;;;;413,0;;;;;7,2
35477576;EPG - EPG WALTER EFIGENIO;3518800;Guarulhos;35;SP;480,0;;477,0;;;;475,0;5,0;5,0;;;7,2
35368088;SEMEANDO O SABER COLEGIO;3518800;Guarulhos;35;SP;30,0;3,0;3,0;;;;33,0;;;;;
35921336;LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA;3518800;Guarulhos;35;SP;278,0;4,0;4,0;;;;276,0;6,0;6,0;;;6,7
35907085;HUGO DE AGUIAR;3518800;Guarulhos;35;SP;1212,0;5,0;5,0;;;;1200,0;17,0;17,0;;5,4;
35142360;ALMEIDA GASPARIN COLEGIO;3518800;Guarulhos;35;SP;115,0;;;;;;115,0;;;;;
35077902;EPG - EPG VICENTE FERREIRA SILVEIRA DOUTOR;3518800;Guarulhos;35;SP;210,0;;209,0;;;;192,0;18,0;18,0;;;
35922171;CIDADE SERODIO;3518800;Guarulhos;35;SP;253,0;;;;;;253,0;;;;6,1;
35153771;BRASILEIRA ESCOLA DE EDUCACAO;3518800;Guarulhos;35;SP;331,0;7,0;7,0;;;;338,0;;;;;
35122403;COLEGIO CRISTAO BARUK;3518800;Guarulhos;35;SP;19,0;;;;;;19,0;;;;;
35904399;REPUBLICA DA VENEZUELA;3518800;Guarulhos;35;SP;343,0;9,0;11,0;;;;350,0;2,0;2,0;;;6,1
35140831;COLEGIO FARIAS GUARULHOS;3518800;Guarulhos;35;SP;233,0;5,0;5,0;;;;238,0;;;;;
35450728;EPG - EPG JEANETE BEAUCHAMP PROFESSORA;3518800;Guarulhos;35;SP;623,0;;610,0;;;;525,0;98,0;98,0;;;6,1
35006053;EPG - EPG GISELI LAZARINI DA SILVA PORTELA;3518800;Guarulhos;35;SP;939,0;2,0;921,0;;;;917,0;24,0;24,0;;;5,3
35191206;PARQUE JUREMA III;3518800;Guarulhos;35;SP;562,0;3,0;4,0;;;;560,0;5,0;5,0;;5,3;
35904788;MARINHA FERREIRA DO NASCIMENTO PROFESSORA;3518800;Guarulhos;35;SP;495,0;16,0;18,0;;;;506,0;5,0;5,0;;;6,2
35165268;ESTRELA DA MANHA COLEGIO;3518800;Guarulhos;35;SP;202,0;9,0;9,0;;;;211,0;;;;;
35442008;NICOLAU SANTOS COLEGIO;3518800;Guarulhos;35;SP;28,0;1,0;1,0;;;;29,0;;;;;
35803561;CARTESIANO COLEGIO;3518800;Guarulhos;35;SP;43,0;;;;;;43,0;;;;;
35037515;FIORAVANTE IERVOLINO;3518800;Guarulhos;35;SP;374,0;10,0;9,0;;;;383,0;1,0;1,0;;;7,4
35211886;EPG - EPG GILMAR LOPES VEREADOR;3518800;Guarulhos;35;SP;1007,0;;998,0;;;;931,0;76,0;76,0;;;6,2
35035713;CYRO BARREIROS PROFESSOR;3518800;Guarulhos;35;SP;820,0;10,0;10,0;;;;830,0;;;;5,0;
35188980;CONSTRUINDO O FUTURO COLEGIO;3518800;Guarulhos;35;SP;84,0;1,0;1,0;;;;85,0;;;;;
35185231;EXATA COLEGIO;3518800;Guarulhos;35;SP;9,0;1,0;1,0;;;;10,0;;;;;
35137935;MARCONI CANTINHO DA ALEGRIA COLEGIO;3518800;Guarulhos;35;SP;338,0;6,0;6,0;;;;344,0;;;;;
35923783;HERNANI FURINI PROFESSOR;3518800;Guarulhos;35;SP;501,0;54,0;53,0;;;;494,0;61,0;61,0;;5,1;
35802566;NESC - NUCLEO EDUCACIONAL SANTA CLARA;3518800;Guarulhos;35;SP;172,0;3,0;3,0;;;;175,0;;;;;
35448643;OTAVIO MATOS NUCLEO EDUCACIONAL;3518800;Guarulhos;35;SP;135,0;3,0;3,0;;;;138,0;;;;;
35913832;MARIA APARECIDA FELIX PORTO PROFESSORA;3518800;Guarulhos;35;SP;901,0;2,0;2,0;;;;897,0;6,0;6,0;;5,5;
35006212;CLARICE LISPECTOR;3518800;Guarulhos;35;SP;493,0;4,0;4,0;;;;495,0;2,0;2,0;;;6,9
35921048;FRANCISCO MILTON DE ANDRADE;3518800;Guarulhos;35;SP;705,0;6,0;6,0;;;;637,0;74,0;74,0;;5,4;7,0
35908459;WANDA MASCAGNI DE SA PROFESSORA;3518800;Guarulhos;35;SP;333,0;2,0;2,0;;;;335,0;;;;5,2;
35077914;EPG - EPG WILSON PEREIRA DA SILVA PROFESSOR;3518800;Guarulhos;35;SP;518,0;;514,0;;;;287,0;231,0;231,0;;;7,3
35005861;JOSE SCARAMELLI PROFESSOR;3518800;Guarulhos;35;SP;321,0;3,0;4,0;;;;323,0;1,0;1,0;;4,8;
35211874;EPG - EPG EUCLIDES DA CUNHA;3518800;Guarulhos;35;SP;1145,0;2,0;1131,0;;;;964,0;183,0;183,0;;;5,8
35160520;SAO FRANCISCO DE ASSIS ESCOLA;3518800;Guarulhos;35;SP;244,0;4,0;4,0;;;;248,0;;;;;
35417695;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE GUAYI - CI;3518800;Guarulhos;35;SP;34,0;1,0;1,0;;;;35,0;;;;;
35130151;EPG - EPG ANISIO TEIXEIRA;3518800;Guarulhos;35;SP;692,0;1,0;683,0;;;;683,0;10,0;10,0;;;6,8
35005976;MARIA HELENA BARBOSA MARTINS PROFESSORA;3518800;Guarulhos;35;SP;532,0;6,0;7,0;;;;529,0;9,0;9,0;;;
35335745;ESTRATEGIA ESCOLA;3518800;Guarulhos;35;SP;63,0;1,0;1,0;;;;64,0;;;;;
35110322;EPG - EPG PATRICIA GALVAO PAGU;3518800;Guarulhos;35;SP;272,0;;270,0;;;;267,0;5,0;5,0;;;
35130126;EPG - EPG CHIQUINHA GONZAGA;3518800;Guarulhos;35;SP;67,0;;67,0;;;;62,0;5,0;5,0;;;
35006154;ROBERTO ALVES DOS SANTOS PROFESSOR;3518800;Guarulhos;35;SP;521,0;3,0;4,0;;;;522,0;2,0;2,0;;;
35925073;JARDIM SANTA LIDIA;3518800;Guarulhos;35;SP;1527,0;15,0;15,0;;;;1535,0;7,0;7,0;;5,3;6,3
35442513;EPG - EPG ANSELMO DUARTE;3518800;Guarulhos;35;SP;754,0;;749,0;;;;723,0;31,0;31,0;;;5,7
35200128;EPG - EPG ZULMA CASTANHEIRA DE OLIVEIRA PROFESSORA;3518800;Guarulhos;35;SP;652,0;;633,0;;;;611,0;41,0;41,0;;;6,5
35200165;EPG - EPG IONE GONCALVES DE OLIVEIRA DE CONTI PROFESSORA;3518800;Guarulhos;35;SP;818,0;1,0;810,0;;;;786,0;33,0;33,0;;;6,4
35805701;PALMYRA TAGLIARI EXTERNATO;3518800;Guarulhos;35;SP;284,0;4,0;4,0;;;;288,0;;;;;
35048860;ANTONIO VELASCO ARAGON PADRE;3518800;Guarulhos;35;SP;1147,0;19,0;20,0;;;;1164,0;2,0;2,0;;;
35005927;EMILIA ANNA ANTONIO PROFESSORA;3518800;Guarulhos;35;SP;480,0;4,0;4,0;;;;483,0;1,0;1,0;;5,5;
35006099;JUVENAL RAMOS BARBOSA;3518800;Guarulhos;35;SP;407,0;6,0;5,0;;;;412,0;1,0;1,0;;4,5;
35914757;MARIA CELIA FALCAO RODRIGUES PROFESSORA;3518800;Guarulhos;35;SP;699,0;8,0;8,0;;;;702,0;5,0;5,0;;4,5;
35900126;RINALDO POLI PREFEITO;3518800;Guarulhos;35;SP;792,0;13,0;14,0;;;;798,0;7,0;7,0;;4,9;
35802359;FRIEDRICH FROEBEL CENTRO EDUCACIONAL;3518800;Guarulhos;35;SP;51,0;1,0;1,0;;;;52,0;;;;;
35085613;EPG - EPG TIA NASTACIA;3518800;Guarulhos;35;SP;226,0;;221,0;;;;214,0;12,0;12,0;;;7,1
35108066;SESI 129 CENTRO EDUCACIONAL;3518800;Guarulhos;35;SP;252,0;3,0;3,0;;;;255,0;;;;;
35363121;CENTRO DE ATEND SOCIOEDUC AO ADOLESC GUARULHOS CI;3518800;Guarulhos;35;SP;30,0;;;;;;30,0;;;;;
35923357;LYDIA KITZ MOREIRA;3518800;Guarulhos;35;SP;553,0;4,0;6,0;;;;556,0;1,0;1,0;;4,9;
35041890;GLAUBER ROCHA;3518800;Guarulhos;35;SP;1282,0;27,0;29,0;;;;1130,0;179,0;179,0;;;6,9
35916821;PEDRO ROBERTO VAGHI;3518800;Guarulhos;35;SP;1230,0;23,0;22,0;;;;1251,0;2,0;2,0;;5,3;6,0
35071493;EPG - EPG MARFILHA BELLOTI GONCALVES;3518800;Guarulhos;35;SP;319,0;;314,0;;;;258,0;61,0;61,0;;;6,5
35925093;VILMA MARIA DOS SANTOS CARNEIRO PROFESSORA;3518800;Guarulhos;35;SP;393,0;2,0;2,0;;;;395,0;;;;;
35249725;EPG - EPG GABRIELA MISTRAL;3518800;Guarulhos;35;SP;401,0;;395,0;;;;306,0;95,0;95,0;;;5,9
35305649;ATHENAS COLEGIO;3518800;Guarulhos;35;SP;9,0;;;;;;9,0;;;;;
35165967;INSTITUTO EDUCACIONAL CORACAO DE MARIA;3518800;Guarulhos;35;SP;224,0;5,0;5,0;;;;229,0;;;;;
35005409;COLEGIO SANTA HELENA;3518800;Guarulhos;35;SP;151,0;3,0;3,0;;;;154,0;;;;;
35085650;EPG - EPG DONA BENTA;3518800;Guarulhos;35;SP;472,0;;459,0;;;;465,0;7,0;7,0;;;6,5
35168543;GUGLIELMO MARCONI COLEGIO;3518800;Guarulhos;35;SP;379,0;4,0;5,0;;;;383,0;;;;;
35481555;ENIAC COLEGIO;3518800;Guarulhos;35;SP;731,0;11,0;11,0;;;;742,0;;;;;
35276595;EPG - EPG PEDRO GERALDO BARBOSA PROFESSOR;3518800;Guarulhos;35;SP;414,0;;412,0;;;;411,0;3,0;3,0;;;6,5
35583285;ESCOLA CANADENSE BOSQUE MAIA;3518800;Guarulhos;35;SP;44,0;;;;;;44,0;;;;;
35901842;JOSE BENEDITO FERREIRA PROFESSOR;3518800;Guarulhos;35;SP;639,0;4,0;4,0;;;;643,0;;;;5,1;
35192892;EPG - EPG CORA CORALINA;3518800;Guarulhos;35;SP;670,0;;665,0;;;;347,0;323,0;323,0;;;6,3
35046413;MAURICIO NAZAR PROFESSOR;3518800;Guarulhos;35;SP;475,0;7,0;6,0;;;;323,0;159,0;159,0;;4,9;
35499473;JOAO HENRIQUE MENDONCA EDUCANDARIO;3518800;Guarulhos;35;SP;104,0;2,0;3,0;;;;106,0;;;;;
35335757;DEFINICAO ESCOLA DE EDUCACAO FUNDAMENTAL;3518800;Guarulhos;35;SP;19,0;;;;;;19,0;;;;;
35150228;PARQUE CONTINENTAL EXTERNATO;3518800;Guarulhos;35;SP;342,0;5,0;4,0;;;;347,0;;;;;
35271724;EPG - EPG PAULO AUTRAN;3518800;Guarulhos;35;SP;509,0;;509,0;;;;509,0;;;;;5,9
35900148;MARIA LEDA FERNANDES BRIGO PROFESSORA;3518800;Guarulhos;35;SP;670,0;7,0;9,0;;;;674,0;3,0;3,0;;5,7;6,6
35111715;EPG - EPG DORCELINA DE OLIVEIRA FOLADOR;3518800;Guarulhos;35;SP;1244,0;1,0;1223,0;;;;1209,0;36,0;36,0;;;6,5
35276510;EPG - EPG MARIO LAGO;3518800;Guarulhos;35;SP;923,0;2,0;910,0;;;;763,0;162,0;162,0;;;6,3
35006497;VICENTE MELRO;3518800;Guarulhos;35;SP;340,0;1,0;1,0;;;;321,0;20,0;20,0;;;6,7
35811993;SANTA CECILIA COLEGIO;3518800;Guarulhos;35;SP;38,0;;;;;;38,0;;;;;
35925559;PROFESSORA SIMONE MACHADO DA SILVA TORRES;3518800;Guarulhos;35;SP;813,0;8,0;8,0;;;;821,0;;;;;
35916857;CONJUNTO HABITACIONAL BAIRRO DOS PIMENTAS II;3518800;Guarulhos;35;SP;550,0;4,0;4,0;;;;553,0;1,0;1,0;;4,4;
35072953;EPG - EPG TERESINHA MIAN ALVES PROFESSORA;3518800;Guarulhos;35;SP;513,0;;508,0;;;;362,0;151,0;151,0;;;6,9
35006245;JAIR MIRANDA DOUTOR;3518800;Guarulhos;35;SP;360,0;7,0;9,0;;;;366,0;1,0;1,0;;;6,6
35005812;MARIA ROSA BROTA PROFESSORA;3518800;Guarulhos;35;SP;493,0;5,0;7,0;;;;485,0;13,0;13,0;;;6,7
35005859;MARIA ANGELICA SOAVE PROFESSORA;3518800;Guarulhos;35;SP;363,0;3,0;3,0;;;;364,0;2,0;2,0;;4,9;
35043312;BOM PASTOR;3518800;Guarulhos;35;SP;552,0;13,0;13,0;;;;448,0;117,0;117,0;;5,0;6,1
35195259;KLAXON COLEGIO;3518800;Guarulhos;35;SP;161,0;2,0;2,0;;;;163,0;;;;;
35036699;SILVERIO BERTONI PROFESSOR;3518800;Guarulhos;35;SP;798,0;8,0;7,0;;;;706,0;100,0;100,0;;;6,3
35048471;CANTIDIO SAMPAIO DEPUTADO;3518800;Guarulhos;35;SP;593,0;5,0;5,0;;;;595,0;3,0;3,0;;4,4;6,2
35005939;PLINIO PAULO BRAGA PROFESSOR;3518800;Guarulhos;35;SP;583,0;1,0;2,0;;;;582,0;2,0;2,0;;5,3;
35125155;COLEGIO MARCONI - UNIDADE VILA AUGUSTA;3518800;Guarulhos;35;SP;279,0;5,0;7,0;;;;284,0;;;;;
35448497;RUIOS COLEGIO;3518800;Guarulhos;35;SP;32,0;1,0;1,0;;;;33,0;;;;;
35200153;EPG - EPG TOM JOBIM;3518800;Guarulhos;35;SP;1042,0;1,0;1025,0;;;;784,0;259,0;259,0;;;6,3
35335733;FARAOS COLEGIO;3518800;Guarulhos;35;SP;148,0;9,0;9,0;;;;157,0;;;;;
35279024;EPG - EPG AMADEU PEREIRA LIMA;3518800;Guarulhos;35;SP;819,0;1,0;796,0;;;;520,0;300,0;300,0;;;6,4
35037631;JOCILA PEREIRA GUIMARAES PROFESSORA;3518800;Guarulhos;35;SP;770,0;9,0;21,0;;;;779,0;;;;;7,0
35386315;EPG - EPG GLORINHA PIMENTEL;3518800;Guarulhos;35;SP;563,0;;553,0;;;;457,0;106,0;106,0;;;6,1
35072941;EPG - EPG INEZ RIZZATTO RODRIGUES;3518800;Guarulhos;35;SP;448,0;;446,0;;;;338,0;110,0;110,0;;;7,2
35276558;EPG - EPG DARCY RIBEIRO;3518800;Guarulhos;35;SP;826,0;;812,0;;;;806,0;20,0;20,0;;;5,9
35297537;LOUIS BRAILLE;3518800;Guarulhos;35;SP;693,0;6,0;6,0;;;;667,0;32,0;32,0;;5,0;
35006257;HOMERO RUBENS DE SA PROFESSOR;3518800;Guarulhos;35;SP;555,0;9,0;9,0;;;;563,0;1,0;1,0;;5,2;
35924052;TOMIE OHTAKE;3518800;Guarulhos;35;SP;716,0;5,0;5,0;;;;721,0;;;;5,6;
35907091;RAFAEL THOMEU;3518800;Guarulhos;35;SP;739,0;6,0;7,0;;;;742,0;3,0;3,0;;;
35925548;COCAIA;3518800;Guarulhos;35;SP;556,0;4,0;6,0;;;;560,0;;;;;5,7
35442434;CENTRO DE APOIO E AVALIACAO PEDAGOGICA COLEGIO CAAP;3518800;Guarulhos;35;SP;46,0;7,0;7,0;;;;21,0;32,0;32,0;;;
35006024;ESCOLA ESPACO ARTE E VIDA;3518800;Guarulhos;35;SP;19,0;;1,0;;;;19,0;;;;;
35006063;FREDERICO DE BARROS BROTERO PROFESSOR;3518800;Guarulhos;35;SP;1104,0;11,0;11,0;;;;1102,0;13,0;13,0;;5,6;7,2
35006025;COLEGIO BONSUCESSO;3518800;Guarulhos;35;SP;21,0;1,0;1,0;;;;22,0;;;;;
35422344;ANA MORAES ESCOLA;3518800;Guarulhos;35;SP;180,0;;;;;;180,0;;;;;
35185280;ESCOLA DE ENSINO BASICO ALFEU ROSA;3518800;Guarulhos;35;SP;194,0;5,0;5,0;;;;199,0;;;;;
35468447;FUTURA GERACAO COLEGIO;3518800;Guarulhos;35;SP;36,0;1,0;1,0;;;;37,0;;;;;
35211916;EPG - EPG NELSON DE ANDRADE;3518800;Guarulhos;35;SP;456,0;;455,0;;;;456,0;;;;;6,2
35286643;KFC COLEGIO;3518800;Guarulhos;35;SP;14,0;;;;;;14,0;;;;;
35803832;KOKKOS COLEGIO;3518800;Guarulhos;35;SP;15,0;;;;;;15,0;;;;;
35566056;EPG - EPG SILVIA DE CASSIA MATIAS PROFESSORA;3518800;Guarulhos;35;SP;952,0;1,0;938,0;;;;885,0;68,0;68,0;;;6,1
