COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Total de escolas sem ensino fundamental - anos iniciais;Total de escolas com ensino fundamental - anos iniciais;Total de escolas sem Ensino Fundamental - Anos finais;Total de escolas com Ensino Fundamental - Anos finais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de escolas que não possuem esgoto sanitário da rede pública;Total de escolas que possuem esgoto sanitário da rede pública;Total de escolas que não possuem coleta de lixo periódica;Total de escolas que possuem coleta de lixo periódica;Total de escolas que não possuem laboratório de informática;Total de escolas que possuem laboratório de informática;Total de escolas que não possuem laboratório de ciências;Total de escolas que possuem laboratório de ciências;Total de escolas que não possuem sala para atendimento educacional especializado;Total de escolas que possuem sala para atendimento educacional especializado;Total de escolas que não possuem quadra de esportes;Total de escolas que possuem quadra de esportes;Total de escolas que não possuem biblioteca e/ou sala de leitura;Total de escolas que possuem biblioteca e/ou sala de leitura;Total de de salas de aulas utilizadas na escola;Total de escolas que não possuem equipamento de som;Total de escolas que possuem equipamento de som;Total de escolas que não possuem projetor multimídia;Total de escolas que possuem projetor multimídia;Total de escolas que não possuem acesso à internet;Total de escolas que possuem acesso à internet;Total de escolas que não oferecem AEE;Total de escolas que oferecem AEE não exclusivamente;Total de escolas que oferecem AEE exclusivamente;Total de escolas que não oferecem atividade complementar;Total de escolas que oferecem atividade complementar não exclusivamente;Total de escolas que oferecem atividade complementar exclusivamente;Total de escolas que não possuem ensino fundamental organizado em ciclos;Total de escolas que possuem ensino fundamental organizado em ciclos;Total de escolas fora de localização diferenciada;Total de escolas localizadas em assentamento;Total de escolas localizadas em terra indígena;Total de escolas localizadas em terras remanescentes de quilombos;Total de escolas sem ensino organizado em Alternância;Total de escolas com ensino organizado em Alternância;Total de salas de aulas climatizadas na escola;Total de escolas que não possuemdesktop em uso pelos alunos;Total de escolas que possuem desktop em uso pelos alunos;Total de escolas que não possuem notebook em uso pelos alunos;Total de escolas que possuem notebook em uso pelos alunos;Total de escolas que não possuem tablets em uso pelos alunos;Total de escolas que possuem tablets em uso pelos alunos;Total de escolas que não possuem acesso à internet para os alunos;Total de escolas que possuem acesso à internet para os alunos;Total de escolas que não possuem acesso à internet para uso administrativo;Total de escolas que possuem acesso à internet para uso administrativo;Total de escolas que não possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que não possuem acervo multimídia;Total de escolas que possuem acervo multimídia;Total de escolas que não possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Total de escolas que possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
29097851;ESCOLA MUNICIPAL RUY NUNES CERQUEIRA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;4;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;;;;;4,7
29352185;ESCOLA MUNICIPAL ANTONIO ALVES OLIVEIRA;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;26;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;13;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;4,1;4,3
29094054;ESCOLA MUNICIPAL COMENDADOR JONATHAS TELLES DE CARVALHO;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;22;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;11;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;4,8
29094291;ESCOLA ERNESTINA CARNEIRO;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;20;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;4,1;
29366160;COLEGIO ELVIRA RIBEIRO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;8;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
29096910;ESCOLA MUNICIPAL AGRARIO DE OLIVEIRA MELO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;16;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;4,5
29094216;EE - COLEGIO ESTADUAL SANTO ANTONIO;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;22;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;3,7;
29095352;ESCOLA MUNICIPAL PROFESSORA FRANCY SILVA BARBOSA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;4;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;4,6
29431212;ESCOLA MUNICIPAL MARIA ESTHER FALCAO DE FREITAS;2910800;Feira de Santana;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;;;;;
29353467;ESCOLINHA PITUCHINHA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;9;;1,0;1,0;;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;
29382513;ESC PROFª JUCELIA OLIVEIRA CARNEIRO;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;14;;1,0;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;12;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;
29097533;ESCOLA MUNICIPAL DEOCLECIANO MARTINS DA SILVA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;12;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;6;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;4,3
29468493;ESCOLA MUNICIPAL ADELICE CAVALCANTE;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;20;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;3,8;4,9
29095239;EE - COLEGIO ESTADUAL JOAO BAPTISTA CARNEIRO - DIST DE IPUACU;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;2,8;
29093295;EE - CENTRO DE ENSINO E CULTURA DR EDUARDO FROES DA MOTTA;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;12;;1,0;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29095158;EE - COLEGIO ESTADUAL ERALDO TINOCO DE MELLO - TEMPO INTEGRAL;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;18;;1,0;1,0;;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;
29095727;ESCOLA MUNICIPAL OTAVIANO FERREIRA CAMPOS;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;16;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;3,7;4,1
29353394;ESCOLA SOUZA ROCHA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;6;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
29094100;EE - COLEGIO ESTADUAL PAULO VI;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;26;;1,0;1,0;;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
29471109;ESCOLA MUNICIPAL THEODULO BASTOS DE CARVALHO JUNIOR;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;20;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;4,7
29098050;ESCOLA MUNICIPAL MARCELINO JOSE COUTINHO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;6;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;3;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29387426;ESCOLA SAO LUCAS;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;7;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29097665;EE - COLEGIO ESTADUAL TEOTONIO VILELA;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;16;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;4;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;3,8000000000000003;
29094429;EE - COLEGIO ESTADUAL JOAO BARBOSA DE CARVALHO;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;23;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
29969751;ESCOLA TIA MARA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;7;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;
29097657;ESCOLA MUNICIPAL BELMIRO MOREIRA DALTRO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;5;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;;;;;
29352452;ESCOLA MUNICIPAL DIVA MATOS PORTELA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;12;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;6;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;4,2
29095140;EE - COLEGIO ESTADUAL HILDA CARNEIRO;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;8;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
29097100;ESCOLA MUNICIPAL ISAIAS RIBEIRO DE OLIVEIRA;2910800;Feira de Santana;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
29431115;ESCOLA MUNICIPAL EURIDES DE OLIVEIRA QUEIROZ;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;8;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;;;;1,0;1,0;;4;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29386691;ESCOLA EDUCANDARIO ADONAI;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;;
29850746;COLEGIO LIRIO DOS VALES;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;;1,0;14;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;14;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;
29446104;COLEGIO ADVENTISTA DE FEIRA DE SANTANA;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;21;;1,0;1,0;;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;21;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;
29096685;ESCOLA MUNICIPAL ANACLETO ALVES DE SOUZA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;4,0
29365872;ESCOLA JOAO PAULO I;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;41;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;41;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
29342872;COLEGIO GENESIS;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;;1,0;22;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;22;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
29464633;ESCOLA MUNICIPAL PROFESSORA JOSENITA NERY BOAVENTURA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;18;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;9;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;4,4
29097088;ESCOLA MUNICIPAL ELIAS SANTOS OLIVEIRA;2910800;Feira de Santana;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;6;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;3;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;
29382521;ESCOLA JORGE AMADO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;5;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
29380480;ESCOLA MONTE HOREBE;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;6;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
29096448;ESCOLA MUNICIPAL JOSE FERREIRA VENAS;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;6;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;;;;1,0;1,0;;3;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;;;;;
29471842;ESCOLA CASA DO SABER;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;12;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;
29093244;CENTRO DE EDUCACAO MONTEIRO LOBATO;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;18;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;9;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;4,3;4,7
29427053;ESCOLA THAISMILE;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;14;;1,0;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29431344;ESCOLA MUNICIPAL JOSE ALVES DE MATOS;2910800;Feira de Santana;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29097908;ESCOLA MUNICIPAL TIMOTEO FERREIRA DA SILVA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;;;;;4,4
29431255;ESCOLA MUNICIPAL NOSSA SENHORA DO ROSARIO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;;;;;
29342970;ESCOLA DE 1º GRAU O PEQUENO POLEGAR LTDA;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;12;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;12;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;
29450888;COLEGIO POSITIVO;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;9;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;9;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;;
29093635;COLEGIO SAO FRANCISCO DE ASSIS;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;13;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;13;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
29448182;COLEGIO ACESSO;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;11;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
29383293;CENTRO DE EDUCACAO EULINA FELIPE;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
29097053;ESCOLA MUNICIPAL ANTONIO PEDREIRA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29095700;ESCOLA MUNICIPAL NORMA SUELY MASCARENHAS;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;20;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;4,8
29352045;ESCOLA COMUNITARIA COMECINHO DE VIDA - AMOSAP;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;7;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
29442281;ESCOLA EDUCACAO E CONTEXTO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;9;;1,0;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
29095638;ESCOLA MUNICIPAL MARGARIDA BRITO DE OLIVEIRA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;;;;1,0;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;;;;;
29096790;ESCOLA MUNICIPAL DOUTOR JOAO DUARTE GUIMARAES;2910800;Feira de Santana;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;28;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;2,7;5,4
29097304;ESCOLA MUNICIPAL VEREADOR ANTONIO CARLOS COELHO;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;14;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;7;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;5,1
29445124;ESCOLA MUNICIPAL MONSENHOR JESSE TORRES CUNHA;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;5,2
29094984;ESCOLA DA AFAS ASSOCIACAO FEIRENSE DE ASSISTENCIA SOCIAL;2910800;Feira de Santana;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;16;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;4,7
29094402;EE - ESCOLA INFANTIL SAO JOAO DA ESCOCIA;2910800;Feira de Santana;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;15;;1,0;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;4,1;
